Block,Box,MenEx,DGRP,Weight,No. Flies,MenRep1,MenRep2,MenRep3,Average
6,6,3,440,3.89,4,14.5,13.877,,14.1885
6,6,3,440,3.9,4,13.048,12.887,,12.9675
6,6,76,440,3.6,4,9.707,9.274,,9.4905
6,6,76,440,3.63,4,7.979,8.47,,8.2245
6,6,76,440,3.65,4,,9.684,,9.684
6,6,76,440,3.67,4,10.419,10.142,,10.2805
6,6,76,440,3.68,4,9.143,8.988,,9.0655
6,6,76,440,3.71,4,9.336,8.786,,9.061
6,6,76,440,3.74,4,8.891,8.35,,8.6205
6,6,76,440,3.76,4,9.377,8.177,,8.777
6,6,76,440,3.79,4,9.109,7.942,,8.5255
6,6,76,440,3.94,4,9.064,9.216,,9.14
6,6,86,440,3.56,4,9.002,8.376,,8.689
6,6,86,440,3.57,4,7.856,7.381,,7.6185
6,6,86,440,3.58,4,9.895,9.431,,9.663
6,6,86,440,3.64,4,8.376,7.93,,8.153
6,6,86,440,3.67,4,10.118,9.769,,9.9435
6,6,86,440,3.68,4,7.666,7.481,,7.5735
6,6,86,440,3.69,4,7.99,8.604,,8.297
6,6,86,440,3.69,4,10.083,8.965,,9.524
6,6,86,440,3.9,4,11.408,10.59,,10.999
6,6,86,440,4.03,4,10.897,9.909,,10.403
7,7,3,443,3.75,4,16.187,16.686,,16.4365
7,7,3,443,3.89,4,17.114,17.958,,17.536
7,7,3,443,3.94,4,15.884,16.962,,16.423
7,7,3,443,4,4,16.492,17.477,,16.9845
7,7,3,443,4.01,4,15.967,16.875,,16.421
7,7,3,443,4.15,4,16.324,16.761,,16.5425
7,7,76,443,3.57,4,13.064,13.622,,13.343
7,7,76,443,3.66,4,14.645,15.793,,15.219
7,7,76,443,3.66,4,13.549,14.241,,13.895
7,7,76,443,3.67,4,15.661,15.524,,15.5925
7,7,76,443,3.71,4,14.055,13.833,,13.944
7,7,76,443,3.76,4,13.21,14.514,,13.862
7,7,76,443,3.78,4,14.259,14.057,,14.158
7,7,76,443,3.78,4,14.273,14.443,,14.358
7,7,76,443,3.78,4,14.58,14.374,,14.477
7,7,76,443,3.93,4,14.105,15.159,,14.632
7,7,86,443,3.43,4,10.681,11.93,,11.3055
7,7,86,443,3.61,4,11.326,11.414,,11.37
7,7,86,443,3.62,4,12.361,13.001,,12.681
7,7,86,443,3.67,4,12.676,12.398,,12.537
7,7,86,443,3.68,4,11.411,11.445,,11.428
7,7,86,443,3.69,4,12.785,12.397,,12.591
7,7,86,443,3.74,4,11.687,12.236,,11.9615
7,7,86,443,3.75,4,13.919,13.732,,13.8255
7,7,86,443,3.78,4,13.346,13.3,,13.323
7,7,86,443,3.79,4,12.755,12.414,,12.5845
7,7,3,535,3.15,4,13.939,13.463,,13.701
7,7,3,535,3.16,4,13.629,14.753,,14.191
7,7,3,535,3.24,4,14.837,14.477,,14.657
7,7,3,535,3.34,4,14.585,14.398,,14.4915
7,7,3,535,3.36,4,15.257,15.243,,15.25
7,7,3,535,3.38,4,14.178,14.571,,14.3745
7,7,3,535,3.42,4,14.037,13.934,,13.9855
7,7,3,535,3.47,4,15.773,15.455,,15.614
7,7,3,535,3.49,4,15.939,16.332,,16.1355
7,7,3,535,3.5,4,15.392,15.038,,15.215
7,7,76,535,3.05,4,8.819,9.079,,8.949
7,7,76,535,3.22,4,9.05,8.536,,8.793
7,7,76,535,3.31,4,8.203,8.971,,8.587
7,7,76,535,3.31,4,9.855,9.278,,9.5665
7,7,76,535,3.33,4,9.539,9.739,,9.639
7,7,76,535,3.42,4,9.706,10.216,,9.961
7,7,76,535,3.42,4,9.906,9.864,,9.885
7,7,76,535,3.43,4,6.764,6.513,,6.6385
7,7,76,535,3.57,4,9.766,9.728,,9.747
7,7,76,535,3.69,4,9.752,10.686,,10.219
7,7,86,535,3.45,4,8.65,8.681,,8.6655
7,7,86,535,3.5,4,7.543,6.974,,7.2585
7,7,86,535,3.51,4,8.24,8.239,,8.2395
7,7,86,535,3.54,4,8.584,8.423,,8.5035
7,7,86,535,3.55,4,8.952,8.087,,8.5195
7,7,86,535,3.59,4,8.521,8.9,,8.7105
7,7,86,535,3.62,4,6.753,6.921,,6.837
7,7,86,535,3.62,4,6.965,7.774,,7.3695
7,7,86,535,3.67,4,7.952,9.066,,8.509
7,7,86,535,3.69,4,7.787,8.229,,8.008
8,101,3,808,3.72,4,11.255,10.687,,10.971
8,101,3,808,3.97,4,8.837,9.309,,9.073
8,101,3,808,4.03,4,11.73,11.517,,11.6235
8,101,3,808,4.17,4,13.59,13.797,,13.6935
8,101,3,808,4.18,4,13.592,13.241,,13.4165
8,101,3,808,4.19,4,12.848,12.483,,12.6655
8,101,3,808,4.26,4,11.938,11.27,,11.604
8,101,3,808,4.26,4,12.435,12.355,,12.395
8,101,3,808,4.32,4,12.099,11.855,,11.977
8,101,3,808,4.33,4,12.246,11.764,,12.005
8,101,76,808,3.34,3,9.536,NA,,9.536
8,101,76,808,4.18,4,9.565,9.644,,9.6045
8,101,76,808,4.24,4,6.852,,,6.852
8,101,76,808,4.27,4,6.932,6.409,,6.6705
8,101,76,808,4.27,4,8.215,8.094,,8.1545
8,101,76,808,4.31,4,10.876,10.75,,10.813
8,101,76,808,4.33,4,10.106,9.435,,9.7705
8,101,76,808,4.4,4,9.798,8.865,,9.3315
8,101,76,808,4.4,4,6.951,6.72,,6.8355
8,101,76,808,4.47,4,8.718,8.523,,8.6205
8,101,86,808,3.3,3,7.433,7.308,,7.3705
8,101,86,808,3.37,3,10.296,9.121,,9.7085
8,101,86,808,3.38,3,8.992,8.851,,8.9215
8,101,86,808,3.39,3,7.196,7.039,,7.1175
8,101,86,808,3.54,3,8.091,7.758,,7.9245
8,101,86,808,3.55,3,7.46,7.687,,7.5735
8,101,86,808,4.21,4,7.549,7.126,,7.3375
8,101,86,808,4.29,4,7.638,7.919,,7.7785
8,101,86,808,4.35,4,6.348,5.968,,6.158
8,101,86,808,4.4,4,9.97,10.088,,10.029
8,101,3,818,3.63,4,15.505,14.421,,14.963
8,101,3,818,3.71,4,16.042,15.293,,15.6675
8,101,3,818,3.73,4,15.827,16.174,,16.0005
8,101,3,818,3.78,4,15.707,,,15.707
8,101,3,818,3.85,4,16.247,,,16.247
8,101,3,818,3.87,4,15.948,16.12,,16.034
8,101,3,818,3.88,4,17.398,16.515,,16.9565
8,101,3,818,3.95,4,18.112,17.296,,17.704
8,101,3,818,3.97,4,17.365,16.883,,17.124
8,101,3,818,3.97,4,17.564,15.544,,16.554
8,101,76,818,3.97,4,12.114,11.889,,12.0015
8,101,76,818,4.06,4,13.748,13.288,,13.518
8,101,76,818,4.09,4,12.398,12.312,,12.355
8,101,76,818,4.17,4,13.013,12.287,,12.65
8,101,76,818,4.17,4,13.32,12.784,,13.052
8,101,76,818,4.21,4,13.634,13.482,,13.558
8,101,76,818,4.27,4,14.231,14.338,,14.2845
8,101,76,818,4.28,4,13.472,13.223,,13.3475
8,101,76,818,4.3,4,15.006,14.056,,14.531
8,101,76,818,4.32,4,14.435,13.91,,14.1725
8,101,86,818,3.91,4,10.79,10.339,,10.5645
8,101,86,818,3.92,4,10.016,9.183,,9.5995
8,101,86,818,4.01,4,11.331,10.946,,11.1385
8,101,86,818,4.01,4,10.905,11.185,,11.045
8,101,86,818,4.04,4,,10.391,,10.391
8,101,86,818,4.05,4,,10.98,,10.98
8,101,86,818,4.13,4,10.325,9.571,,9.948
8,101,86,818,4.15,4,11.176,10.986,,11.081
8,101,86,818,4.22,4,12.474,12.668,,12.571
8,101,86,818,4.24,4,11.233,11.437,,11.335
8,101,3,822,4.21,4,13.613,13.398,,13.5055
8,101,3,822,4.27,4,12.683,,,12.683
8,101,3,822,4.28,4,13.005,13.017,,13.011
8,101,3,822,4.28,4,14.37,14.035,,14.2025
8,101,3,822,4.37,4,12.829,12.823,,12.826
8,101,3,822,4.38,4,12.002,11.531,,11.7665
8,101,3,822,4.45,4,13.254,,,13.254
8,101,3,822,4.46,4,14.112,13.718,,13.915
8,101,3,822,4.62,4,14.341,13.301,,13.821
8,101,3,822,4.69,4,13.042,12.642,,12.842
8,101,76,822,3.42,3,7.583,7.462,,7.5225
8,101,76,822,3.42,3,7.826,7.88,,7.853
8,101,76,822,3.52,3,6.972,6.7,,6.836
8,101,76,822,3.53,3,7.524,NA,,7.524
8,101,76,822,3.54,3,8.565,8.203,,8.384
8,101,76,822,3.64,3,9.282,8.841,,9.0615
8,101,76,822,3.79,3,9.764,8.988,,9.376
8,101,76,822,4.44,4,8.216,7.58,,7.898
8,101,76,822,4.47,4,9.22,8.615,,8.9175
8,101,86,822,3.5,3,7.195,6.867,,7.031
8,101,86,822,3.53,3,6.609,5.579,,6.094
8,101,86,822,3.53,3,7.556,7.072,,7.314
8,101,86,822,3.54,3,6.658,6.697,,6.6775
8,101,86,822,3.54,3,5.737,5.223,,5.48
8,101,86,822,3.67,3,6.547,6.021,,6.284
8,101,86,822,3.85,3,7.412,6.866,,7.139
9,102,3,703,3.8,5,10.498,11.661,,11.0795
9,102,3,703,3.81,5,11.438,11.022,,11.23
9,102,3,703,3.87,5,11.668,NA,,11.668
9,102,3,703,3.88,5,11.524,12.299,,11.9115
9,102,3,703,3.91,5,,12.478,,12.478
9,102,3,703,3.92,5,11.959,12.514,,12.2365
9,102,3,703,3.97,5,12.617,12.425,,12.521
9,102,3,703,4.04,5,12.568,13.419,,12.9935
9,102,3,703,4.07,5,13.197,13.307,,13.252
9,102,76,703,3.73,5,8.667,9.287,,8.977
9,102,76,703,3.75,5,9.315,8.728,,9.0215
9,102,76,703,3.77,5,8.46,8.691,,8.5755
9,102,76,703,3.79,5,8.7,8.676,,8.688
9,102,76,703,3.81,5,8.8,10.1,,9.45
9,102,76,703,3.83,5,8.102,8.132,,8.117
9,102,76,703,3.95,5,8.693,8.826,,8.7595
9,102,76,703,4.01,5,8.681,9.812,,9.2465
9,102,76,703,4.05,5,7.848,7.995,,7.9215
9,102,76,703,4.15,5,9.488,9.003,,9.2455
9,102,86,703,3.68,5,6.525,7.197,,6.861
9,102,86,703,3.84,5,7.403,7.393,,7.398
9,102,86,703,3.89,5,6.843,6.852,,6.8475
9,102,86,703,3.95,5,8.472,8.393,,8.4325
9,102,86,703,3.98,5,8.861,8.416,,8.6385
9,102,86,703,4.05,5,8.341,7.796,,8.0685
9,102,86,703,4.06,5,8.42,8.423,,8.4215
9,102,86,703,4.06,5,7.593,8.319,,7.956
9,102,86,703,4.1,5,8.055,8.223,,8.139
9,102,86,703,4.28,5,8.585,8.15,,8.3675
9,102,3,802,4,5,10.56,10.571,,10.5655
9,102,3,802,4.05,5,12.149,12.87,,12.5095
9,102,3,802,4.07,5,12.408,12.352,,12.38
9,102,3,802,4.14,5,11.526,13.285,,12.4055
9,102,3,802,4.17,5,12.843,12.88,,12.8615
9,102,3,802,4.19,5,10.859,10.823,,10.841
9,102,3,802,4.23,5,11.545,12.289,,11.917
9,102,3,802,4.25,5,16.651,16.885,,16.768
9,102,3,802,4.29,5,10.604,11.126,,10.865
9,102,3,802,4.39,5,10.619,10.682,,10.6505
9,102,76,802,3.55,5,7.258,7.21,,7.234
9,102,76,802,3.88,5,9.253,8.788,,9.0205
9,102,76,802,3.9,5,5.508,5.627,,5.5675
9,102,76,802,4.02,5,9.283,8.755,,9.019
9,102,76,802,4.03,5,7.391,7.618,,7.5045
9,102,76,802,4.08,5,8.75,8.436,,8.593
9,102,76,802,4.12,5,8.02,7.541,,7.7805
9,102,76,802,4.12,5,6.922,6.959,,6.9405
9,102,76,802,4.2,5,7.222,6.832,,7.027
9,102,76,802,4.21,5,7.864,7.786,,7.825
9,102,86,802,4.11,5,9.024,8.403,,8.7135
9,102,86,802,4.14,5,NA,7.616,,7.616
9,102,86,802,4.21,5,7.14,7.068,,7.104
9,102,86,802,4.22,5,8.7,8.778,,8.739
9,102,86,802,4.22,5,7.767,,,7.767
9,102,86,802,4.28,5,5.892,6.772,,6.332
9,102,86,802,4.43,5,7.529,7.429,,7.479
9,102,86,802,4.45,5,8.678,9.258,,8.968
9,102,86,802,4.52,5,8.63,8.268,,8.449
9,102,86,802,4.65,5,9.216,9.749,,9.4825
9,102,3,837,4.04,5,9.057,9.144,,9.1005
9,102,3,837,4.17,5,9.887,10.101,,9.994
9,102,3,837,4.22,5,10.92,11.486,,11.203
9,102,3,837,4.24,5,10.139,10.306,,10.2225
9,102,3,837,4.24,5,10.939,10.425,,10.682
9,102,3,837,4.27,5,10.029,10.113,,10.071
9,102,3,837,4.27,5,9.487,9.645,,9.566
9,102,3,837,4.43,5,10.517,10.612,,10.5645
9,102,3,837,4.52,5,12.013,12.248,,12.1305
9,102,3,837,4.58,5,11.71,11.182,,11.446
9,102,76,837,3.98,5,4.743,4.936,,4.8395
9,102,76,837,4,5,4.76,4.619,,4.6895
9,102,76,837,4.01,5,4.922,5.249,,5.0855
9,102,76,837,4.05,5,4.414,4.557,,4.4855
9,102,76,837,4.06,5,5.627,5.648,,5.6375
9,102,76,837,4.08,5,4.305,4.664,,4.4845
9,102,76,837,4.1,5,5.008,5.588,,5.298
9,102,76,837,4.17,5,4.647,5.038,,4.8425
9,102,76,837,4.36,5,5.94,6.025,,5.9825
9,102,76,837,4.44,5,6.301,6.029,,6.165
9,102,86,837,4.01,5,4.938,4.381,,4.6595
9,102,86,837,4.05,5,5.106,4.848,,4.977
9,102,86,837,4.08,5,4.571,3.823,,4.197
9,102,86,837,4.11,5,5.049,4.855,,4.952
9,102,86,837,4.12,5,5.052,5.101,,5.0765
9,102,86,837,4.14,5,4.805,5.206,,5.0055
9,102,86,837,4.16,5,4.994,5.155,,5.0745
9,102,86,837,4.17,5,5.148,5.332,,5.24
9,102,86,837,4.31,5,4.714,5.01,,4.862
9,102,86,837,4.35,5,5.845,5.771,,5.808
10,103,3,32,3.51,5,6.149,6.638,,6.3935
10,103,3,32,3.53,5,6.113,6.442,,6.2775
10,103,3,32,3.54,5,6.769,6.121,,6.445
10,103,3,32,3.64,5,7.766,7.629,,7.6975
10,103,3,32,3.74,5,7.722,7.361,,7.5415
10,103,3,32,3.77,5,8.294,8.084,,8.189
10,103,3,32,3.79,5,7.763,8.045,,7.904
10,103,3,32,3.82,5,7.133,7.522,,7.3275
10,103,3,32,3.83,5,8.112,8.641,,8.3765
10,103,3,32,3.95,5,8.878,9.207,,9.0425
10,103,76,32,3.66,5,5.035,5.167,,5.101
10,103,76,32,3.68,5,6.148,6.214,,6.181
10,103,76,32,3.7,5,5.497,5.49,,5.4935
10,103,76,32,3.74,5,NA,4.689,,4.689
10,103,76,32,3.74,5,5.226,5.487,,5.3565
10,103,76,32,3.77,5,5.838,5.691,,5.7645
10,103,76,32,3.78,5,5.442,5.739,,5.5905
10,103,76,32,3.91,5,5.592,5.55,,5.571
10,103,76,32,3.92,5,6.089,6.311,,6.2
10,103,76,32,3.97,5,6.225,5.965,,6.095
10,103,86,32,3.45,5,3.956,3.918,,3.937
10,103,86,32,3.55,5,4.484,4.65,,4.567
10,103,86,32,3.61,5,4.445,4.746,,4.5955
10,103,86,32,3.76,5,4.1,4.273,,4.1865
10,103,86,32,3.84,5,4.801,4.927,,4.864
10,103,86,32,3.86,5,5.015,5.551,,5.283
10,103,86,32,3.87,5,5.22,4.798,,5.009
10,103,86,32,3.88,5,4.536,4.849,,4.6925
10,103,86,32,4.06,5,5.52,5.137,,5.3285
10,103,86,32,4.21,5,4.787,4.979,,4.883
10,103,3,75,3.95,5,9.395,10.115,,9.755
10,103,3,75,3.95,5,9.095,9.487,,9.291
10,103,3,75,4.04,5,9.164,9.658,,9.411
10,103,3,75,4.1,5,8.877,8.725,,8.801
10,103,3,75,4.26,5,9.972,10.518,,10.245
10,103,3,75,4.3,5,10.228,9.851,,10.0395
10,103,3,75,4.32,5,10.001,9.402,,9.7015
10,103,3,75,4.33,5,10.908,11.407,,11.1575
10,103,3,75,4.38,5,9.668,9.878,,9.773
10,103,3,75,4.42,5,9.714,10.182,,9.948
10,103,76,75,3.87,5,5.657,6.01,,5.8335
10,103,76,75,3.99,5,5.455,5.329,,5.392
10,103,76,75,4,5,6.703,6.85,,6.7765
10,103,76,75,4.1,5,6.867,6.721,,6.794
10,103,76,75,4.17,5,6.762,6.575,,6.6685
10,103,76,75,4.17,5,5.846,6.086,,5.966
10,103,76,75,4.36,5,7.64,7.448,,7.544
10,103,76,75,4.39,5,7.339,7.504,,7.4215
10,103,76,75,4.41,5,6.963,7.273,,7.118
10,103,76,75,4.56,5,7.287,7.681,,7.484
10,103,86,75,4.02,5,5.878,5.908,,5.893
10,103,86,75,4.04,5,5.611,5.952,,5.7815
10,103,86,75,4.1,5,5.414,5.544,,5.479
10,103,86,75,4.13,5,5.63,5.747,,5.6885
10,103,86,75,4.24,5,5.152,5.468,,5.31
10,103,86,75,4.26,5,5.451,5.516,,5.4835
10,103,86,75,4.3,5,5.842,6.41,,6.126
10,103,86,75,4.39,5,5.737,5.717,,5.727
10,103,86,75,4.41,5,7.325,7.362,,7.3435
10,103,86,75,4.43,5,6.708,6.837,,6.7725
10,103,3,85,4.06,5,9.88,9.739,,9.8095
10,103,3,85,4.06,5,11.757,12.307,,12.032
10,103,3,85,4.11,5,10.876,10.928,,10.902
10,103,3,85,4.15,5,10.234,11,,10.617
10,103,3,85,4.22,5,11.655,12.126,,11.8905
10,103,3,85,4.24,5,12.733,12.619,,12.676
10,103,3,85,4.32,5,11.603,12.254,,11.9285
10,103,3,85,4.32,5,11.565,11.932,,11.7485
10,103,3,85,4.34,5,12.267,12.506,,12.3865
10,103,3,85,4.35,5,10.592,10.571,,10.5815
10,103,76,85,3.87,5,6.941,6.885,,6.913
10,103,76,85,3.89,5,7.699,8.451,,8.075
10,103,76,85,3.99,5,9.164,9.655,,9.4095
10,103,76,85,3.99,5,7.876,8.18,,8.028
10,103,76,85,4.01,5,9.266,9.156,,9.211
10,103,76,85,4.02,5,8.799,9.519,,9.159
10,103,76,85,4.04,5,7.786,7.761,,7.7735
10,103,76,85,4.08,5,8.469,9.478,,8.9735
10,103,76,85,4.2,5,8.737,9.114,,8.9255
10,103,76,85,4.3,5,8.954,9.794,,9.374
10,103,86,85,3.5,5,6.188,5.914,,6.051
10,103,86,85,3.5,5,6.152,NA,,6.152
10,103,86,85,3.57,5,6.897,7.443,,7.17
10,103,86,85,3.63,5,6.256,6.34,,6.298
10,103,86,85,3.63,5,6.387,6.682,,6.5345
10,103,86,85,3.71,5,6.072,5.938,,6.005
10,103,86,85,3.78,5,6.118,6.035,,6.0765
10,103,86,85,3.83,5,7.132,7.319,,7.2255
10,103,86,85,3.92,5,6.731,7.177,,6.954
10,103,86,85,3.97,5,6.629,7.124,,6.8765
11,104,3,109,3.85,5,22.743,22.232,,22.4875
11,104,3,109,3.88,5,25.386,24.558,,24.972
11,104,3,109,3.9,5,25.897,23.311,,24.604
11,104,3,109,3.95,5,24.274,23.65,,23.962
11,104,3,109,3.98,5,23.962,23.117,,23.5395
11,104,3,109,4.01,5,24.7,23.49,,24.095
11,104,3,109,4.03,5,23.15,22.705,,22.9275
11,104,3,109,4.04,5,25.188,24.517,,24.8525
11,104,3,109,4.07,5,26.648,26.927,,26.7875
11,104,3,109,4.21,5,25.279,25.099,,25.189
11,104,76,109,3.82,5,13.343,13.188,,13.2655
11,104,76,109,3.96,5,16.554,14.961,,15.7575
11,104,76,109,4,5,14.623,15.353,,14.988
11,104,76,109,4.03,5,15.034,14.797,,14.9155
11,104,76,109,4.1,5,17.091,17.313,,17.202
11,104,76,109,4.16,5,18.115,17.853,,17.984
11,104,76,109,4.19,5,17.734,17.35,,17.542
11,104,76,109,4.27,5,17.861,17.361,,17.611
11,104,76,109,4.28,5,19.233,18.69,,18.9615
11,104,76,109,4.31,5,16.54,16.367,,16.4535
11,104,86,109,3.82,5,15.381,14.674,,15.0275
11,104,86,109,3.9,5,15.048,14.287,,14.6675
11,104,86,109,3.95,5,15.385,17.079,,16.232
11,104,86,109,4.01,5,16.861,17.011,,16.936
11,104,86,109,4.07,5,15.506,15.03,,15.268
11,104,86,109,4.1,5,17.069,16.646,,16.8575
11,104,86,109,4.13,5,17.328,16.69,,17.009
11,104,86,109,4.13,5,17.031,16.671,,16.851
11,104,86,109,4.15,5,17.036,17.593,,17.3145
11,104,86,109,4.33,5,17.161,16.511,,16.836
11,104,3,386,4.34,5,20.376,19.881,,20.1285
11,104,3,386,4.34,5,20.675,21.143,,20.909
11,104,3,386,4.38,5,20.935,22.421,,21.678
11,104,3,386,4.4,5,20.325,20.583,,20.454
11,104,3,386,4.46,5,21.01,21.056,,21.033
11,104,3,386,4.47,5,20.309,20.09,,20.1995
11,104,3,386,4.49,5,21.355,21.356,,21.3555
11,104,3,386,4.54,5,20.81,20.345,,20.5775
11,104,3,386,4.62,5,22.955,22.667,,22.811
11,104,3,386,4.7,5,21.881,21.2,,21.5405
11,104,76,386,3.48,5,11.424,11.744,,11.584
11,104,76,386,3.97,5,10.106,10.112,,10.109
11,104,76,386,4.01,5,10.166,10.412,,10.289
11,104,76,386,4.1,5,10.678,11.431,,11.0545
11,104,76,386,4.12,5,10.255,10.122,,10.1885
11,104,76,386,4.15,5,11.78,12.181,,11.9805
11,104,76,386,4.18,5,11.007,11.11,,11.0585
11,104,76,386,4.23,5,9.274,9.616,,9.445
11,104,76,386,4.25,5,11.237,11.332,,11.2845
11,104,76,386,4.27,5,10.878,10.896,,10.887
11,104,86,386,4.07,5,10.071,9.796,,9.9335
11,104,86,386,4.25,5,10.706,10.288,,10.497
11,104,86,386,4.26,5,10.945,10.696,,10.8205
11,104,86,386,4.41,5,11.302,11.133,,11.2175
11,104,86,386,4.44,5,12.447,12.358,,12.4025
11,104,86,386,4.44,5,10.761,10.743,,10.752
11,104,86,386,4.52,5,12.098,12.122,,12.11
11,104,86,386,4.53,5,11.165,11.051,,11.108
11,104,86,386,4.54,5,11.426,11.319,,11.3725
11,104,86,386,4.67,5,10.734,10.648,,10.691
11,104,3,441,3.61,5,14.854,14.732,,14.793
11,104,3,441,3.78,5,14.811,14.81,,14.8105
11,104,3,441,3.78,5,13.026,13.301,,13.1635
11,104,3,441,3.8,5,14.384,14.359,,14.3715
11,104,3,441,3.84,5,12.819,12.511,,12.665
11,104,3,441,3.87,5,13.978,13.831,,13.9045
11,104,3,441,3.91,5,15.403,16.084,,15.7435
11,104,3,441,3.98,5,14.424,14.435,,14.4295
11,104,3,441,4.01,5,14.019,14.048,,14.0335
11,104,3,441,4.05,5,16.481,16.444,,16.4625
11,104,76,441,3.58,5,8.092,7.961,,8.0265
11,104,76,441,3.63,5,9.381,9.027,,9.204
11,104,76,441,3.72,5,9.016,8.873,,8.9445
11,104,76,441,3.73,5,9.859,9.481,,9.67
11,104,76,441,3.75,5,9.275,9.18,,9.2275
11,104,76,441,3.77,5,9.069,9.062,,9.0655
11,104,76,441,3.86,5,9.308,9.179,,9.2435
11,104,76,441,3.88,5,10.11,9.952,,10.031
11,104,76,441,3.95,5,9.173,9.125,,9.149
11,104,76,441,3.98,5,8.994,8.863,,8.9285
11,104,86,441,3.14,5,8.276,8.52,,8.398
11,104,86,441,3.23,5,8.726,7.812,,8.269
11,104,86,441,3.25,5,7.776,7.855,,7.8155
11,104,86,441,3.31,5,8.416,8.575,,8.4955
11,104,86,441,3.37,5,9.21,9.016,,9.113
11,104,86,441,3.42,5,9.218,9.485,,9.3515
11,104,86,441,3.46,5,8.617,8.923,,8.77
11,104,86,441,3.49,5,9.071,9.682,,9.3765
11,104,86,441,3.53,5,8.915,9.038,,8.9765
11,104,86,441,3.87,5,10.102,10.216,,10.159
12,105,3,853,4.58,5,24.507,24.095,,24.301
12,105,3,853,4.62,5,26.582,26.93,,26.756
12,105,3,853,4.65,5,25.122,24.168,,24.645
12,105,3,853,4.68,5,26.165,25.481,,25.823
12,105,3,853,4.73,5,15.038,15.054,,15.046
12,105,3,853,4.8,5,25.812,,,25.812
12,105,3,853,4.82,5,,25.641,,25.641
12,105,3,853,4.86,5,23.495,24.708,,24.1015
12,105,3,853,4.94,5,28.231,27.861,,28.046
12,105,3,853,5.07,5,24.752,24.955,,24.8535
12,105,76,853,3.48,4,12.797,12.7,,12.7485
12,105,76,853,3.59,4,14.255,15.733,,14.994
12,105,76,853,3.6,4,14.137,13.131,,13.634
12,105,76,853,3.64,4,15.852,15.939,,15.8955
12,105,76,853,3.65,4,17.317,17.577,,17.447
12,105,76,853,3.82,4,20.895,20.627,,20.761
12,105,86,853,3.42,4,12.4,12.571,,12.4855
12,105,86,853,3.45,4,11.854,10.981,,11.4175
12,105,86,853,3.48,4,12.723,12.82,,12.7715
12,105,86,853,3.54,4,11.161,11.944,,11.5525
12,105,86,853,3.56,4,11.554,14.792,,13.173
12,105,86,853,3.59,4,11.241,11.43,,11.3355
12,105,86,853,3.61,4,16.397,16.294,,16.3455
12,105,86,853,3.67,4,13.332,13.256,,13.294
12,105,86,853,3.7,4,12.39,13.152,,12.771
12,105,3,879,3.17,4,22.952,,,22.952
12,105,3,879,3.39,4,19.995,19.905,,19.95
12,105,3,879,3.47,4,19.954,19.482,,19.718
12,105,3,879,3.5,4,17.452,18.406,,17.929
12,105,3,879,3.98,5,14.642,15.107,,14.8745
12,105,3,879,4.11,5,17.756,16.74,,17.248
12,105,3,879,4.21,5,19.23,19.505,,19.3675
12,105,3,879,4.34,5,18.663,19.729,,19.196
12,105,3,879,4.39,5,20.047,20.237,,20.142
12,105,3,879,4.45,5,19.399,18.834,,19.1165
12,105,76,879,3.38,4,14.881,13.64,,14.2605
12,105,76,879,3.4,4,11.518,12.171,,11.8445
12,105,76,879,3.44,4,12.722,14.379,,13.5505
12,105,76,879,3.46,4,13.138,12.894,,13.016
12,105,76,879,3.47,4,16.035,16.259,,16.147
12,105,76,879,3.51,4,12.496,13.638,,13.067
12,105,76,879,3.53,4,13.392,13.815,,13.6035
12,105,76,879,3.58,4,13.267,14.777,,14.022
12,105,76,879,3.65,4,14.841,14.561,,14.701
12,105,76,879,4.38,5,16.446,16.498,,16.472
12,105,86,879,4,5,11.777,11.695,,11.736
12,105,86,879,4.15,5,10.969,11.278,,11.1235
12,105,86,879,4.19,5,11.448,12.476,,11.962
12,105,86,879,4.2,5,11.968,11.655,,11.8115
12,105,86,879,4.22,5,11.888,13.501,,12.6945
12,105,86,879,4.27,5,12.402,12.608,,12.505
12,105,86,879,4.33,5,13.522,14.046,,13.784
12,105,86,879,4.34,5,13.253,13.826,,13.5395
12,105,86,879,4.36,5,12.146,11.995,,12.0705
12,105,86,879,4.45,5,12.483,13.668,,13.0755
12,105,3,907,4.37,5,20.817,20.807,,20.812
12,105,3,907,4.44,5,22.3,22.376,,22.338
12,105,3,907,4.52,5,22.252,23.395,,22.8235
12,105,3,907,4.55,5,21.622,20.78,,21.201
12,105,3,907,4.55,5,23.333,22.752,,23.0425
12,105,3,907,4.57,5,23.493,23.44,,23.4665
12,105,3,907,4.57,5,23.474,23.181,,23.3275
12,105,3,907,4.66,5,23.31,23.355,,23.3325
12,105,3,907,4.7,5,21.778,21.738,,21.758
12,105,3,907,4.71,5,,20.896,,20.896
12,105,76,907,3.56,4,15.714,16.006,,15.86
12,105,76,907,4.23,5,14.361,14.492,,14.4265
12,105,76,907,4.56,5,14.7,14.889,,14.7945
12,105,76,907,4.56,5,17.362,,,17.362
12,105,76,907,4.64,5,17.819,,,17.819
12,105,76,907,4.74,5,17.708,18.028,,17.868
12,105,76,907,4.82,5,17.104,17.542,,17.323
12,105,76,907,4.88,5,19.328,19.647,,19.4875
12,105,76,907,5.05,5,17.42,17.469,,17.4445
12,105,76,907,5.08,5,16.285,15.712,,15.9985
12,105,86,907,3.57,4,13.108,13.497,,13.3025
12,105,86,907,3.82,4,16.033,16.123,,16.078
